Left_len, Right_len, Left_Fx, Left_Fy, Right_Fx, Right_Fy, Left_Torque, Right_Torque, Pos_x, Pos_y,Pos_Stem_start_x, Pos_Stem_start_y, Pos_Stem_end_x, Pos_Stem_end_y, Rot, Apple_palm_angle, Apple_stem_angle, Stem_branch_angle
0.111672, 0.112481, -1.39157, 3.9567, -1.54619, 4.406, 0, 0, -2.83443, 2.37498, -2.69378, 3.85574, -2.97845, 2.89711, 0.24275, 1.57476, -0.0907795, -1.91103
0.111651, 0.112475, -1.39675, 3.94607, -1.55493, 4.40282, 0, 0, -2.83362, 2.37518, -2.69378, 3.85582, -2.97817, 2.89711, 0.243416, 1.57486, -0.0902264, -1.91072
0.111629, 0.11247, -1.40194, 3.93547, -1.56365, 4.39962, 0, 0, -2.83281, 2.37538, -2.69378, 3.85589, -2.97789, 2.8971, 0.244083, 1.57496, -0.0896738, -1.9104
0.111607, 0.112463, -1.40711, 3.92487, -1.5724, 4.39639, 0, 0, -2.832, 2.37558, -2.69378, 3.85597, -2.97761, 2.89709, 0.24475, 1.57507, -0.0891217, -1.91008
0.111585, 0.112457, -1.41223, 3.91426, -1.58111, 4.39313, 0, 0, -2.83119, 2.37578, -2.69377, 3.85604, -2.97733, 2.89708, 0.245416, 1.57517, -0.0885693, -1.90976
0.111564, 0.112452, -1.41731, 3.90368, -1.58986, 4.38993, 0, 0, -2.83038, 2.37598, -2.69377, 3.85612, -2.97705, 2.89708, 0.246083, 1.57527, -0.0880158, -1.90944
0.111542, 0.112446, -1.42241, 3.89316, -1.59861, 4.38676, 0, 0, -2.82957, 2.37618, -2.69377, 3.85619, -2.97676, 2.89707, 0.24675, 1.57538, -0.0874623, -1.90913
0.111521, 0.11244, -1.42747, 3.88267, -1.60737, 4.38356, 0, 0, -2.82877, 2.37638, -2.69377, 3.85626, -2.97648, 2.89706, 0.247416, 1.57548, -0.0869096, -1.90881
0.111499, 0.112434, -1.43253, 3.87219, -1.61612, 4.38035, 0, 0, -2.82796, 2.37658, -2.69377, 3.85634, -2.9762, 2.89705, 0.248083, 1.57559, -0.0863568, -1.90849
0.111478, 0.112429, -1.43755, 3.86175, -1.62489, 4.37715, 0, 0, -2.82715, 2.37678, -2.69377, 3.85641, -2.97592, 2.89704, 0.24875, 1.57569, -0.0858033, -1.90817
0.111457, 0.112423, -1.44254, 3.85132, -1.63366, 4.37401, 0, 0, -2.82634, 2.37699, -2.69377, 3.85649, -2.97564, 2.89703, 0.249416, 1.57579, -0.0852495, -1.90786
0.111435, 0.112417, -1.44752, 3.84091, -1.64241, 4.37083, 0, 0, -2.82553, 2.37719, -2.69377, 3.85656, -2.97536, 2.89703, 0.250083, 1.5759, -0.0846957, -1.90754
0.111414, 0.112412, -1.45246, 3.83052, -1.65116, 4.36761, 0, 0, -2.82472, 2.3774, -2.69376, 3.85663, -2.97508, 2.89702, 0.25075, 1.576, -0.0841416, -1.90722
0.111393, 0.112406, -1.45737, 3.82016, -1.65993, 4.36445, 0, 0, -2.82392, 2.3776, -2.69376, 3.85671, -2.9748, 2.89701, 0.251416, 1.57611, -0.0835874, -1.9069
0.111372, 0.112401, -1.46229, 3.80986, -1.6687, 4.36128, 0, 0, -2.82311, 2.37781, -2.69376, 3.85678, -2.97451, 2.897, 0.252083, 1.57621, -0.0830331, -1.90658
0.111351, 0.112395, -1.46718, 3.79956, -1.67748, 4.35812, 0, 0, -2.8223, 2.37801, -2.69376, 3.85685, -2.97423, 2.89699, 0.25275, 1.57632, -0.0824786, -1.90627
0.11133, 0.112389, -1.47205, 3.78926, -1.68628, 4.35497, 0, 0, -2.82149, 2.37822, -2.69376, 3.85692, -2.97395, 2.89698, 0.253416, 1.57642, -0.081924, -1.90595
0.111309, 0.112384, -1.4769, 3.77903, -1.69509, 4.35185, 0, 0, -2.82069, 2.37842, -2.69376, 3.857, -2.97367, 2.89697, 0.254083, 1.57652, -0.0813696, -1.90563
0.111288, 0.112379, -1.48173, 3.76881, -1.70388, 4.34869, 0, 0, -2.81988, 2.37863, -2.69376, 3.85707, -2.97339, 2.89696, 0.25475, 1.57663, -0.0808151, -1.90531
0.111267, 0.112373, -1.48653, 3.75857, -1.71268, 4.34551, 0, 0, -2.81907, 2.37884, -2.69376, 3.85714, -2.9731, 2.89695, 0.255416, 1.57673, -0.08026, -1.90499
0.111246, 0.112368, -1.4913, 3.74838, -1.72149, 4.34241, 0, 0, -2.81827, 2.37905, -2.69375, 3.85721, -2.97282, 2.89694, 0.256083, 1.57684, -0.0797042, -1.90468
0.111226, 0.112363, -1.49608, 3.73824, -1.7303, 4.33928, 0, 0, -2.81746, 2.37926, -2.69375, 3.85728, -2.97254, 2.89693, 0.25675, 1.57694, -0.0791485, -1.90436
0.111205, 0.112357, -1.5008, 3.72809, -1.73911, 4.33615, 0, 0, -2.81665, 2.37947, -2.69375, 3.85736, -2.97226, 2.89692, 0.257416, 1.57705, -0.0785928, -1.90404
0.111184, 0.112352, -1.50552, 3.71798, -1.74791, 4.33299, 0, 0, -2.81585, 2.37968, -2.69375, 3.85743, -2.97197, 2.89691, 0.258083, 1.57715, -0.0780368, -1.90372
0.111164, 0.112347, -1.51022, 3.7079, -1.75674, 4.32986, 0, 0, -2.81504, 2.37989, -2.69375, 3.8575, -2.97169, 2.8969, 0.25875, 1.57726, -0.0774801, -1.9034
0.111144, 0.112342, -1.5149, 3.69784, -1.76557, 4.32678, 0, 0, -2.81423, 2.3801, -2.69375, 3.85757, -2.97141, 2.89689, 0.259416, 1.57737, -0.0769233, -1.90309
0.111123, 0.112337, -1.51958, 3.68785, -1.77442, 4.32369, 0, 0, -2.81343, 2.38031, -2.69375, 3.85764, -2.97112, 2.89688, 0.260083, 1.57747, -0.0763664, -1.90277
0.111103, 0.112332, -1.5242, 3.67781, -1.78325, 4.32054, 0, 0, -2.81262, 2.38052, -2.69374, 3.85771, -2.97084, 2.89687, 0.26075, 1.57758, -0.0758099, -1.90245
0.111083, 0.112327, -1.52882, 3.66782, -1.79209, 4.31742, 0, 0, -2.81182, 2.38073, -2.69374, 3.85778, -2.97056, 2.89686, 0.261416, 1.57768, -0.0752527, -1.90213
0.111063, 0.112322, -1.5334, 3.65785, -1.80094, 4.31433, 0, 0, -2.81101, 2.38095, -2.69374, 3.85785, -2.97027, 2.89685, 0.262083, 1.57779, -0.0746951, -1.90181
0.111042, 0.112317, -1.53797, 3.64789, -1.8098, 4.31122, 0, 0, -2.8102, 2.38116, -2.69374, 3.85792, -2.96999, 2.89683, 0.26275, 1.57789, -0.0741375, -1.9015
0.111022, 0.112311, -1.54251, 3.63796, -1.81863, 4.30809, 0, 0, -2.8094, 2.38138, -2.69374, 3.85799, -2.96971, 2.89682, 0.263416, 1.578, -0.0735794, -1.90118
0.111002, 0.112306, -1.54704, 3.62803, -1.82747, 4.30499, 0, 0, -2.80859, 2.38159, -2.69374, 3.85806, -2.96942, 2.89681, 0.264083, 1.57811, -0.0730208, -1.90086
0.110982, 0.112302, -1.55155, 3.61819, -1.83634, 4.30192, 0, 0, -2.80779, 2.38181, -2.69374, 3.85813, -2.96914, 2.8968, 0.26475, 1.57821, -0.0724619, -1.90054
0.110962, 0.112297, -1.55607, 3.60838, -1.84523, 4.29887, 0, 0, -2.80698, 2.38202, -2.69374, 3.8582, -2.96885, 2.89679, 0.265416, 1.57832, -0.0719027, -1.90022
0.110942, 0.112292, -1.56054, 3.59857, -1.85412, 4.29579, 0, 0, -2.80618, 2.38224, -2.69373, 3.85827, -2.96857, 2.89678, 0.266083, 1.57843, -0.0713439, -1.8999
0.110923, 0.112287, -1.56501, 3.5888, -1.86298, 4.29271, 0, 0, -2.80538, 2.38246, -2.69373, 3.85834, -2.96829, 2.89676, 0.26675, 1.57853, -0.0707846, -1.89959
0.110903, 0.112283, -1.56945, 3.57906, -1.87188, 4.28966, 0, 0, -2.80457, 2.38267, -2.69373, 3.85841, -2.968, 2.89675, 0.267416, 1.57864, -0.0702248, -1.89927
0.110883, 0.112278, -1.57387, 3.56931, -1.88077, 4.2866, 0, 0, -2.80377, 2.38289, -2.69373, 3.85847, -2.96772, 2.89674, 0.268083, 1.57875, -0.0696648, -1.89895
0.110863, 0.112273, -1.57824, 3.55955, -1.88963, 4.28348, 0, 0, -2.80296, 2.38311, -2.69373, 3.85854, -2.96743, 2.89673, 0.26875, 1.57885, -0.0691042, -1.89863
0.110844, 0.112269, -1.5826, 3.54987, -1.89853, 4.28042, 0, 0, -2.80216, 2.38333, -2.69373, 3.85861, -2.96715, 2.89672, 0.269416, 1.57896, -0.0685429, -1.89831
0.110824, 0.112264, -1.58696, 3.54021, -1.90742, 4.27736, 0, 0, -2.80135, 2.38355, -2.69372, 3.85868, -2.96686, 2.8967, 0.270083, 1.57907, -0.0679814, -1.89799
0.110805, 0.112259, -1.5913, 3.5306, -1.91633, 4.27434, 0, 0, -2.80055, 2.38377, -2.69372, 3.85875, -2.96658, 2.89669, 0.27075, 1.57918, -0.0674199, -1.89767
0.110785, 0.112255, -1.59561, 3.52097, -1.92521, 4.27125, 0, 0, -2.79975, 2.38399, -2.69372, 3.85881, -2.96629, 2.89668, 0.271417, 1.57929, -0.0668578, -1.89735
0.110766, 0.11225, -1.59991, 3.5114, -1.93412, 4.26821, 0, 0, -2.79894, 2.38421, -2.69372, 3.85888, -2.966, 2.89666, 0.272083, 1.57939, -0.0662947, -1.89704
0.110747, 0.112246, -1.60419, 3.50185, -1.94305, 4.26521, 0, 0, -2.79814, 2.38443, -2.69372, 3.85895, -2.96572, 2.89665, 0.27275, 1.5795, -0.0657314, -1.89672
0.110728, 0.112242, -1.60847, 3.49236, -1.952, 4.2622, 0, 0, -2.79734, 2.38465, -2.69372, 3.85901, -2.96543, 2.89664, 0.273417, 1.57961, -0.0651681, -1.8964
0.110709, 0.112237, -1.61273, 3.48286, -1.96091, 4.25912, 0, 0, -2.79653, 2.38488, -2.69372, 3.85908, -2.96515, 2.89662, 0.274083, 1.57972, -0.0646048, -1.89608
0.110689, 0.112233, -1.61694, 3.47337, -1.96983, 4.25609, 0, 0, -2.79573, 2.3851, -2.69371, 3.85915, -2.96486, 2.89661, 0.27475, 1.57983, -0.0640404, -1.89576
0.110671, 0.112229, -1.62113, 3.4639, -1.97876, 4.25306, 0, 0, -2.79493, 2.38532, -2.69371, 3.85921, -2.96457, 2.89659, 0.275417, 1.57994, -0.0634751, -1.89544
0.110651, 0.112224, -1.62532, 3.45451, -1.9877, 4.25009, 0, 0, -2.79413, 2.38555, -2.69371, 3.85928, -2.96429, 2.89658, 0.276083, 1.58005, -0.0629095, -1.89512
0.110633, 0.11222, -1.62948, 3.4451, -1.99662, 4.24701, 0, 0, -2.79332, 2.38577, -2.69371, 3.85934, -2.964, 2.89657, 0.27675, 1.58016, -0.0623436, -1.8948
0.110614, 0.112216, -1.63362, 3.43572, -2.00554, 4.24397, 0, 0, -2.79252, 2.386, -2.69371, 3.85941, -2.96371, 2.89655, 0.277417, 1.58027, -0.0617769, -1.89448
0.110595, 0.112212, -1.63776, 3.42638, -2.01449, 4.24099, 0, 0, -2.79172, 2.38623, -2.69371, 3.85948, -2.96343, 2.89654, 0.278083, 1.58038, -0.0612092, -1.89416
0.110576, 0.112207, -1.64188, 3.4171, -2.02345, 4.23801, 0, 0, -2.79092, 2.38645, -2.6937, 3.85954, -2.96314, 2.89652, 0.27875, 1.58049, -0.0606415, -1.89384
0.110558, 0.112203, -1.64597, 3.40781, -2.0324, 4.23497, 0, 0, -2.79012, 2.38668, -2.6937, 3.85961, -2.96285, 2.89651, 0.279417, 1.5806, -0.0600736, -1.89352
0.110539, 0.112199, -1.65006, 3.39857, -2.04135, 4.23195, 0, 0, -2.78931, 2.38691, -2.6937, 3.85967, -2.96256, 2.89649, 0.280083, 1.58071, -0.0595044, -1.8932
0.110521, 0.112195, -1.65413, 3.38937, -2.05034, 4.22902, 0, 0, -2.78851, 2.38714, -2.6937, 3.85973, -2.96228, 2.89648, 0.28075, 1.58082, -0.0589347, -1.89288
0.110502, 0.112191, -1.65817, 3.38015, -2.05928, 4.22603, 0, 0, -2.78771, 2.38736, -2.6937, 3.8598, -2.96199, 2.89646, 0.281417, 1.58094, -0.0583647, -1.89256
0.110484, 0.112187, -1.66219, 3.371, -2.06824, 4.22303, 0, 0, -2.78691, 2.38759, -2.6937, 3.85986, -2.9617, 2.89644, 0.282083, 1.58105, -0.0577943, -1.89224
0.110466, 0.112183, -1.66619, 3.36187, -2.07718, 4.22001, 0, 0, -2.78611, 2.38782, -2.69369, 3.85993, -2.96141, 2.89643, 0.28275, 1.58116, -0.057223, -1.89192
0.110448, 0.11218, -1.67018, 3.35276, -2.08615, 4.21705, 0, 0, -2.78531, 2.38805, -2.69369, 3.85999, -2.96112, 2.89641, 0.283417, 1.58127, -0.0566505, -1.8916
0.110429, 0.112176, -1.67414, 3.34368, -2.09513, 4.21411, 0, 0, -2.78451, 2.38828, -2.69369, 3.86005, -2.96083, 2.8964, 0.284083, 1.58139, -0.0560773, -1.89128
0.110411, 0.112172, -1.6781, 3.33464, -2.10408, 4.2111, 0, 0, -2.78371, 2.38852, -2.69369, 3.86012, -2.96054, 2.89638, 0.28475, 1.5815, -0.0555038, -1.89096
0.110394, 0.112168, -1.68203, 3.32559, -2.11303, 4.20811, 0, 0, -2.78291, 2.38875, -2.69369, 3.86018, -2.96025, 2.89636, 0.285417, 1.58162, -0.054929, -1.89064
0.110375, 0.112164, -1.68595, 3.31664, -2.12202, 4.20519, 0, 0, -2.78211, 2.38898, -2.69369, 3.86024, -2.95996, 2.89635, 0.286083, 1.58173, -0.0543534, -1.89032
0.110358, 0.112161, -1.68987, 3.30769, -2.13099, 4.20221, 0, 0, -2.78131, 2.38921, -2.69368, 3.8603, -2.95967, 2.89633, 0.28675, 1.58185, -0.0537772, -1.89
0.11034, 0.112157, -1.69378, 3.2988, -2.13999, 4.1993, 0, 0, -2.78051, 2.38945, -2.69368, 3.86037, -2.95938, 2.89631, 0.287417, 1.58196, -0.0532, -1.88968
0.110322, 0.112153, -1.69765, 3.28991, -2.14897, 4.19632, 0, 0, -2.77971, 2.38968, -2.69368, 3.86043, -2.95909, 2.89629, 0.288083, 1.58208, -0.0526221, -1.88936
0.110305, 0.11215, -1.70152, 3.28104, -2.15797, 4.1934, 0, 0, -2.77891, 2.38992, -2.69368, 3.86049, -2.9588, 2.89628, 0.28875, 1.58219, -0.052043, -1.88904
0.110287, 0.112146, -1.70537, 3.27225, -2.16698, 4.19047, 0, 0, -2.77811, 2.39015, -2.69368, 3.86055, -2.95851, 2.89626, 0.289417, 1.58231, -0.0514629, -1.88872
0.11027, 0.112143, -1.70921, 3.26345, -2.17596, 4.18754, 0, 0, -2.77731, 2.39039, -2.69368, 3.86061, -2.95822, 2.89624, 0.290083, 1.58243, -0.0508822, -1.8884
0.110252, 0.112139, -1.71302, 3.25466, -2.18494, 4.18458, 0, 0, -2.77651, 2.39062, -2.69367, 3.86067, -2.95793, 2.89622, 0.29075, 1.58254, -0.0503002, -1.88807
0.110235, 0.112136, -1.7168, 3.24594, -2.19392, 4.18166, 0, 0, -2.77571, 2.39086, -2.69367, 3.86073, -2.95764, 2.8962, 0.291417, 1.58266, -0.0497171, -1.88775
0.110218, 0.112132, -1.72057, 3.23723, -2.20289, 4.17871, 0, 0, -2.77491, 2.3911, -2.69367, 3.8608, -2.95735, 2.89618, 0.292084, 1.58278, -0.0491325, -1.88743
0.110201, 0.112129, -1.72434, 3.22858, -2.21187, 4.17583, 0, 0, -2.77411, 2.39134, -2.69367, 3.86086, -2.95706, 2.89617, 0.29275, 1.5829, -0.0485469, -1.88711
0.110184, 0.112126, -1.72808, 3.21997, -2.22085, 4.17288, 0, 0, -2.77331, 2.39157, -2.69367, 3.86092, -2.95676, 2.89615, 0.293417, 1.58302, -0.0479606, -1.88679
0.110167, 0.112122, -1.73182, 3.21137, -2.22981, 4.16995, 0, 0, -2.77252, 2.39181, -2.69367, 3.86097, -2.95647, 2.89613, 0.294084, 1.58314, -0.0473729, -1.88647
0.11015, 0.112119, -1.73554, 3.20284, -2.2388, 4.16706, 0, 0, -2.77172, 2.39205, -2.69366, 3.86103, -2.95618, 2.89611, 0.29475, 1.58326, -0.0467837, -1.88614
0.110134, 0.112116, -1.73925, 3.19435, -2.2478, 4.1642, 0, 0, -2.77092, 2.39229, -2.69366, 3.86109, -2.95589, 2.89609, 0.295417, 1.58339, -0.0461938, -1.88582
0.110117, 0.112113, -1.74296, 3.1859, -2.25678, 4.16132, 0, 0, -2.77012, 2.39253, -2.69366, 3.86115, -2.95559, 2.89607, 0.296084, 1.58351, -0.0456027, -1.8855
0.1101, 0.11211, -1.74663, 3.17744, -2.26574, 4.1584, 0, 0, -2.76932, 2.39277, -2.69366, 3.86121, -2.9553, 2.89604, 0.29675, 1.58363, -0.0450102, -1.88518
0.110084, 0.112107, -1.7503, 3.16906, -2.27472, 4.15553, 0, 0, -2.76853, 2.39301, -2.69366, 3.86127, -2.95501, 2.89602, 0.297417, 1.58375, -0.0444156, -1.88485
0.110068, 0.112104, -1.75395, 3.16071, -2.28372, 4.15268, 0, 0, -2.76773, 2.39326, -2.69365, 3.86133, -2.95471, 2.896, 0.298084, 1.58388, -0.0438197, -1.88453
0.110051, 0.112101, -1.75762, 3.15242, -2.29272, 4.14982, 0, 0, -2.76693, 2.3935, -2.69365, 3.86138, -2.95442, 2.89598, 0.29875, 1.584, -0.0432226, -1.88421
0.110035, 0.112098, -1.76123, 3.1441, -2.30164, 4.14689, 0, 0, -2.76613, 2.39374, -2.69365, 3.86144, -2.95412, 2.89596, 0.299417, 1.58413, -0.0426238, -1.88389
0.110019, 0.112095, -1.76484, 3.13587, -2.3106, 4.14405, 0, 0, -2.76534, 2.39399, -2.69365, 3.8615, -2.95383, 2.89594, 0.300084, 1.58426, -0.0420225, -1.88356
0.110003, 0.112092, -1.76844, 3.12769, -2.31959, 4.14126, 0, 0, -2.76454, 2.39423, -2.69365, 3.86155, -2.95353, 2.89592, 0.30075, 1.58439, -0.0414191, -1.88324
0.109987, 0.112089, -1.77206, 3.11956, -2.32855, 4.13841, 0, 0, -2.76374, 2.39448, -2.69364, 3.86161, -2.95324, 2.89589, 0.301417, 1.58451, -0.040815, -1.88292
0.109972, 0.112086, -1.77562, 3.11145, -2.33747, 4.13553, 0, 0, -2.76295, 2.39472, -2.69364, 3.86167, -2.95294, 2.89587, 0.302084, 1.58464, -0.0402092, -1.88259
0.109956, 0.112084, -1.77919, 3.10339, -2.34643, 4.1327, 0, 0, -2.76215, 2.39497, -2.69364, 3.86172, -2.95265, 2.89585, 0.30275, 1.58477, -0.0396007, -1.88227
0.109941, 0.112081, -1.78276, 3.0954, -2.35538, 4.12993, 0, 0, -2.76136, 2.39521, -2.69364, 3.86178, -2.95235, 2.89582, 0.303417, 1.58491, -0.0389904, -1.88195
0.109925, 0.112079, -1.78631, 3.08744, -2.36432, 4.1271, 0, 0, -2.76056, 2.39546, -2.69364, 3.86183, -2.95205, 2.8958, 0.304084, 1.58504, -0.0383781, -1.88162
0.10991, 0.112076, -1.78985, 3.07953, -2.37324, 4.1243, 0, 0, -2.75976, 2.39571, -2.69363, 3.86189, -2.95176, 2.89577, 0.30475, 1.58517, -0.0377638, -1.8813
0.109895, 0.112074, -1.79339, 3.07168, -2.38216, 4.1215, 0, 0, -2.75897, 2.39595, -2.69363, 3.86194, -2.95146, 2.89575, 0.305417, 1.58531, -0.0371471, -1.88097
0.10988, 0.112071, -1.7969, 3.06386, -2.39106, 4.1187, 0, 0, -2.75817, 2.3962, -2.69363, 3.86199, -2.95116, 2.89572, 0.306084, 1.58544, -0.0365276, -1.88065
0.109866, 0.112069, -1.80041, 3.05611, -2.39997, 4.11593, 0, 0, -2.75738, 2.39645, -2.69363, 3.86205, -2.95086, 2.8957, 0.30675, 1.58558, -0.0359055, -1.88032
0.10985, 0.112066, -1.80393, 3.04842, -2.40887, 4.11318, 0, 0, -2.75658, 2.3967, -2.69362, 3.8621, -2.95057, 2.89567, 0.307417, 1.58572, -0.0352811, -1.88
0.109836, 0.112064, -1.80741, 3.04074, -2.41772, 4.11038, 0, 0, -2.75579, 2.39695, -2.69362, 3.86215, -2.95027, 2.89565, 0.308084, 1.58586, -0.0346539, -1.87967
0.109821, 0.112062, -1.81089, 3.03316, -2.42658, 4.10763, 0, 0, -2.75499, 2.3972, -2.69362, 3.8622, -2.94997, 2.89562, 0.30875, 1.586, -0.0340235, -1.87935
0.109807, 0.112059, -1.81437, 3.02564, -2.43544, 4.1049, 0, 0, -2.7542, 2.39745, -2.69362, 3.86225, -2.94967, 2.89559, 0.309417, 1.58614, -0.0333899, -1.87902
0.109793, 0.112057, -1.81785, 3.01819, -2.4443, 4.10221, 0, 0, -2.7534, 2.39771, -2.69362, 3.86231, -2.94937, 2.89556, 0.310084, 1.58628, -0.0327537, -1.8787
0.109779, 0.112055, -1.82133, 3.01082, -2.45315, 4.0995, 0, 0, -2.75261, 2.39796, -2.69361, 3.86236, -2.94907, 2.89554, 0.310751, 1.58643, -0.0321147, -1.87837
0.109766, 0.112053, -1.82479, 3.00346, -2.46192, 4.09676, 0, 0, -2.75182, 2.39821, -2.69361, 3.86241, -2.94877, 2.89551, 0.311417, 1.58658, -0.0314717, -1.87805
0.109752, 0.112051, -1.82826, 2.9962, -2.47073, 4.09409, 0, 0, -2.75102, 2.39846, -2.69361, 3.86246, -2.94847, 2.89548, 0.312084, 1.58673, -0.0308249, -1.87772
0.109739, 0.112049, -1.8317, 2.98899, -2.47951, 4.09141, 0, 0, -2.75023, 2.39872, -2.69361, 3.8625, -2.94817, 2.89545, 0.312751, 1.58688, -0.0301743, -1.8774
0.109726, 0.112047, -1.83516, 2.98187, -2.48828, 4.08876, 0, 0, -2.74943, 2.39897, -2.6936, 3.86255, -2.94787, 2.89542, 0.313417, 1.58703, -0.0295197, -1.87707
0.109713, 0.112045, -1.83862, 2.97483, -2.49702, 4.0861, 0, 0, -2.74864, 2.39923, -2.6936, 3.8626, -2.94757, 2.89539, 0.314084, 1.58718, -0.0288608, -1.87674
0.1097, 0.112044, -1.84207, 2.96785, -2.50573, 4.08348, 0, 0, -2.74785, 2.39948, -2.6936, 3.86265, -2.94726, 2.89535, 0.314751, 1.58734, -0.0281976, -1.87642
0.109687, 0.112042, -1.84551, 2.96097, -2.51441, 4.08087, 0, 0, -2.74705, 2.39974, -2.6936, 3.86269, -2.94696, 2.89532, 0.315417, 1.5875, -0.0275295, -1.87609
0.109676, 0.112041, -1.84896, 2.95419, -2.52307, 4.07827, 0, 0, -2.74626, 2.39999, -2.69359, 3.86274, -2.94666, 2.89529, 0.316084, 1.58766, -0.0268567, -1.87576
0.109663, 0.112039, -1.85242, 2.94748, -2.53171, 4.07571, 0, 0, -2.74547, 2.40025, -2.69359, 3.86278, -2.94635, 2.89525, 0.316751, 1.58783, -0.0261787, -1.87544
0.109652, 0.112037, -1.85586, 2.94085, -2.54028, 4.07312, 0, 0, -2.74468, 2.40051, -2.69359, 3.86283, -2.94605, 2.89522, 0.317417, 1.58799, -0.0254949, -1.87511
0.109596, 0.112023, -1.8493, 2.91793, -2.54572, 4.0654, 0, 0, -2.74388, 2.40077, -2.69359, 3.86288, -2.94574, 2.89519, 0.318084, 1.58814, -0.0249493, -1.87478
0.109562, 0.111998, -1.85155, 2.9067, -2.55053, 4.05289, 0, 0, -2.74309, 2.40102, -2.69358, 3.86293, -2.94544, 2.89517, 0.318751, 1.58819, -0.0245451, -1.87445
0.109556, 0.111993, -1.85878, 2.90205, -2.56253, 4.0499, 0, 0, -2.7423, 2.40128, -2.69358, 3.863, -2.94516, 2.89516, 0.319417, 1.58821, -0.0241389, -1.87414
0.109555, 0.112011, -1.86654, 2.89782, -2.57972, 4.05486, 0, 0, -2.74151, 2.40154, -2.69358, 3.86308, -2.94489, 2.89517, 0.320084, 1.58825, -0.0237, -1.87384
0.109551, 0.11203, -1.87353, 2.8924, -2.59612, 4.05855, 0, 0, -2.74072, 2.4018, -2.69358, 3.86315, -2.94463, 2.89518, 0.320751, 1.58829, -0.02327, -1.87354
0.109539, 0.112036, -1.87849, 2.88423, -2.60901, 4.0571, 0, 0, -2.73992, 2.40206, -2.69358, 3.86323, -2.94435, 2.89518, 0.321417, 1.58831, -0.0228605, -1.87323
0.109513, 0.112028, -1.88019, 2.87185, -2.61872, 4.05165, 0, 0, -2.73913, 2.40232, -2.69358, 3.8633, -2.94405, 2.89518, 0.322084, 1.58833, -0.0224698, -1.87289
0.109478, 0.112013, -1.8801, 2.85751, -2.62656, 4.04437, 0, 0, -2.73834, 2.40259, -2.69358, 3.86338, -2.94374, 2.89518, 0.322751, 1.58835, -0.0220881, -1.87254
0.109443, 0.111999, -1.8797, 2.8432, -2.63435, 4.03757, 0, 0, -2.73755, 2.40285, -2.69358, 3.86346, -2.94342, 2.89517, 0.323417, 1.58838, -0.021705, -1.87219
0.109413, 0.11199, -1.88075, 2.83119, -2.64334, 4.03265, 0, 0, -2.73676, 2.40311, -2.69357, 3.86354, -2.9431, 2.89518, 0.324084, 1.5884, -0.0213199, -1.87183
0.109391, 0.111988, -1.88351, 2.82171, -2.65388, 4.02989, 0, 0, -2.73597, 2.40337, -2.69357, 3.86363, -2.94279, 2.89518, 0.324751, 1.58843, -0.020932, -1.87148
0.109376, 0.111991, -1.88737, 2.81375, -2.66562, 4.02869, 0, 0, -2.73518, 2.40364, -2.69357, 3.86372, -2.94249, 2.89519, 0.325417, 1.58845, -0.0205397, -1.87114
0.109362, 0.111995, -1.8913, 2.80588, -2.67761, 4.02773, 0, 0, -2.73439, 2.4039, -2.69357, 3.86381, -2.94218, 2.89521, 0.326084, 1.58848, -0.0201467, -1.87079
0.109345, 0.111997, -1.89459, 2.7971, -2.68895, 4.02578, 0, 0, -2.7336, 2.40417, -2.69357, 3.8639, -2.94188, 2.89522, 0.32675, 1.58851, -0.0197566, -1.87045
0.109325, 0.111995, -1.89702, 2.78713, -2.69942, 4.02251, 0, 0, -2.73281, 2.40443, -2.69357, 3.86398, -2.94157, 2.89522, 0.327417, 1.58854, -0.0193695, -1.8701
0.109302, 0.111991, -1.89887, 2.7763, -2.70933, 4.01834, 0, 0, -2.73202, 2.4047, -2.69357, 3.86407, -2.94127, 2.89523, 0.328084, 1.58857, -0.0189832, -1.86976
0.109277, 0.111985, -1.90055, 2.76516, -2.71919, 4.01391, 0, 0, -2.73123, 2.40497, -2.69357, 3.86414, -2.94096, 2.89523, 0.32875, 1.5886, -0.0185949, -1.86942
0.109252, 0.11198, -1.90252, 2.7543, -2.72946, 4.00976, 0, 0, -2.73044, 2.40523, -2.69357, 3.86422, -2.94066, 2.89523, 0.329417, 1.58863, -0.0182023, -1.86908
0.109229, 0.111976, -1.90486, 2.7438, -2.74024, 4.006, 0, 0, -2.72965, 2.4055, -2.69356, 3.86429, -2.94036, 2.89522, 0.330084, 1.58867, -0.0178049, -1.86875
0.109208, 0.111974, -1.90757, 2.73364, -2.75154, 4.00264, 0, 0, -2.72886, 2.40577, -2.69356, 3.86436, -2.94007, 2.89522, 0.33075, 1.5887, -0.0174028, -1.86842
0.109187, 0.111972, -1.91042, 2.72357, -2.76312, 3.99942, 0, 0, -2.72807, 2.40604, -2.69356, 3.86443, -2.93977, 2.89521, 0.331417, 1.58873, -0.0169976, -1.8681
0.109165, 0.11197, -1.91308, 2.7132, -2.77458, 3.99588, 0, 0, -2.72728, 2.40631, -2.69356, 3.8645, -2.93948, 2.89521, 0.332084, 1.58877, -0.0165923, -1.86778
0.109142, 0.111966, -1.91547, 2.70253, -2.78584, 3.99203, 0, 0, -2.7265, 2.40657, -2.69356, 3.86456, -2.93919, 2.8952, 0.33275, 1.5888, -0.0161877, -1.86746
